         8045514 function calls (7978869 primitive calls) in 9.627 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 markers.py:36(InvalidMarker)
        1    0.000    0.000    0.000    0.000 events.py:39(NodeEvent)
        1    0.000    0.000    0.000    0.000 core.py:2387(__init__)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 _monitor.py:9(TqdmSynchronisationWarning)
        1    0.000    0.000    0.000    0.000 pytables.py:4646(AppendableMultiSeriesTable)
        1    0.000    0.000    0.000    0.000 argparse.py:1810(<listcomp>)
        1    0.000    0.000    0.000    0.000 events.py:73(NodeEvent)
        1    0.000    0.000    0.000    0.000 loader.py:47(Loader)
        1    0.000    0.000    0.000    0.000 __init__.py:163(c_short)
        1    0.000    0.000    0.000    0.000 enums.py:65(CharacterCategory)
        1    0.000    0.000    0.000    0.000 accessor.py:17(BaseAccessor)
        1    0.000    0.000    0.000    0.000 specifiers.py:33(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 parser.py:823(RoundTripParser)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2262(ParamSpecKwargs)
        1    0.000    0.000    0.000    0.000 _exceptions.py:99(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 threading.py:469(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 _exceptions.py:32(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6777(LatinB)
        1    0.000    0.000    0.000    0.000 client.py:174(HTTPMessage)
        2    0.000    0.000    0.000    0.000 util.py:724(<listcomp>)
        2    0.000    0.000    0.000    0.000 tok2vec.py:71(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(CaselessKeyword)
        2    0.000    0.000    0.000    0.000 _custom_kernels.py:30(compile_mmh)
        1    0.000    0.000    0.000    0.000 ops.py:600(MathCall)
        1    0.000    0.000    0.000    0.000 response.py:106(BrotliDecoder)
        1    0.000    0.000    0.000    0.000 error.py:181(MarkedYAMLWarning)
        1    0.000    0.000    0.000    0.000 tokens.py:112(DirectiveToken)
        1    0.000    0.000    0.000    0.000 pathlib.py:1033(PurePosixPath)
        1    0.000    0.000    0.000    0.000 error.py:245(MantissaNoDotYAML1_1Warning)
        1    0.000    0.000    0.000    0.000 schemas.py:328(Config)
        1    0.000    0.000    0.000    0.000 scalarint.py:133(HexCapsInt)
        1    0.000    0.000    0.000    0.000 tokenizer.pyx:792(lambda10)
        1    0.000    0.000    0.000    0.000 pytables.py:88(Constant)
        1    0.000    0.000    0.000    0.000 _parser.py:1589(ParserError)
        1    0.000    0.000    0.000    0.000 tokens.py:133(StreamStartToken)
        1    0.000    0.000    0.000    0.000 exceptions.py:263(InvalidChunkLength)
        1    0.000    0.000    0.000    0.000 core.py:792(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 scalarstring.py:73(FoldedScalarString)
        1    0.000    0.000    0.000    0.000 calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1197(BoolFormat)
        1    0.000    0.000    0.000    0.000 comments.py:1167(CommentedOrderedMap)
        1    0.000    0.000    0.000    0.000 csv.py:64(excel_tab)
        1    0.000    0.000    0.000    0.000 emitter.py:30(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 cyaml.py:20(CBaseLoader)
        1    0.000    0.000    0.000    0.000 markers.py:74(Value)
        1    0.000    0.000    0.000    0.000 scanner.py:58(SimpleKey)
        1    0.000    0.000    0.000    0.000 request.py:1059(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 configparser.py:190(DuplicateSectionError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4795(_NullToken)
        1    0.000    0.000    0.000    0.000 response.py:74(GzipDecoder)
        1    0.000    0.000    0.000    0.000 context.py:17(BufferTooShort)
        1    0.000    0.000    0.000    0.000 accessor.py:153(CachedAccessor)
        1    0.000    0.000    0.000    0.000 nodes.py:281(Stmt)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 __init__.py:313(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 idna.py:218(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5169(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:5237(Suppress)
        1    0.000    0.000    0.000    0.000 nodes.py:958(FloorDiv)
        1    0.000    0.000    0.000    0.000 schemas.py:451(Config)
        1    0.000    0.000    0.000    0.000 parser.py:839(RoundTripParserSC)
        1    0.000    0.000    0.000    0.000 __init__.py:1276(disable)
        1    0.000    0.000    0.000    0.000 numeric.py:40(NumericDtype)
        1    0.000    0.000    0.000    0.000 online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 vds.py:26(VDSmap)
        1    0.000    0.000    0.000    0.000 exceptions.py:28(InvalidJSONError)
        1    0.000    0.000    0.000    0.000 compiler.py:293(CompilerExit)
        1    0.000    0.000    0.000    0.000 emitter.py:33(ScalarAnalysis)
        2    0.000    0.000    0.000    0.000 calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 group.py:627(HardLink)
        1    0.000    0.000    0.000    0.000 expr.py:381(<dictcomp>)
        1    0.000    0.000    0.000    0.000 schemas.py:351(Config)
        1    0.000    0.000    0.000    0.000 dumper.py:72(SafeDumper)
        1    0.000    0.000    0.000    0.000 context.py:293(ForkContext)
        1    0.000    0.000    0.000    0.000 core.py:817(_DomainTan)
        1    0.000    0.000    0.000    0.000 context.py:286(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6829(Hebrew)
        1    0.000    0.000    0.000    0.000 configparser.py:254(InterpolationError)
        1    0.000    0.000    0.000    0.000 nodes.py:48(Impossible)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6789(Cyrillic)
        1    0.000    0.000    0.000    0.000 zipfile.py:46(LargeZipFile)
        1    0.000    0.000    0.000    0.000 scalarint.py:90(BinaryInt)
        1    0.000    0.000    0.000    0.000 configparser.py:243(NoOptionError)
        1    0.000    0.000    0.000    0.000 socket.py:211(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 indexing.py:77(_IndexSlice)
        1    0.000    0.000    0.000    0.000 pickle.py:97(_Stop)
        1    0.000    0.000    0.000    0.000 gzip.py:116(BadGzipFile)
        1    0.000    0.000    0.000    0.000 error.py:132(MarkedYAMLError)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1002(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 argparse.py:1281(Namespace)
        2    0.000    0.000    0.000    0.000 core.py:878(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:21(InvalidSdistFilename)
        1    0.000    0.000    0.000    0.000 numerictypes.py:426(_typedict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6793(Chinese)
        1    0.000    0.000    0.000    0.000 util.py:406(_ArgModelConfig)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 nodes.py:93(CollectionNode)
        1    0.000    0.000    0.000    0.000 idna.py:253(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 tokens.py:233(StreamStartToken)
        1    0.000    0.000    0.000    0.000 subprocess.py:105(SubprocessError)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 exceptions.py:50(ProxyError)
        1    0.000    0.000    0.000    0.000 scalarstring.py:83(SingleQuotedScalarString)
        1    0.000    0.000    0.000    0.000 _internal.py:881(recursive)
        1    0.000    0.000    0.000    0.000 request.py:1242(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(RequestError)
        1    0.000    0.000    0.000    0.000 _internal.py:244(c_void_p)
        1    0.000    0.000    0.000    0.000 enums.py:32(ProbingState)
        1    0.000    0.000    0.000    0.000 pathlib.py:524(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 argparse.py:701(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 engines.py:124(PythonEngine)
        1    0.000    0.000    0.000    0.000 dtypes.py:111(CategoricalDtypeType)
        1    0.000    0.000    0.000    0.000 scalarstring.py:100(PlainScalarString)
        1    0.000    0.000    0.000    0.000 nodes.py:117(MappingNode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6773(LatinA)
        1    0.000    0.000    0.000    0.000 context.py:14(ProcessError)
        1    0.000    0.000    0.000    0.000 loader.py:22(BaseLoader)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1748(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 composer.py:28(ComposerError)
        1    0.000    0.000    0.000    0.000 scalarstring.py:90(DoubleQuotedScalarString)
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1640(parseImpl)
        1    0.000    0.000    0.000    0.000 scalarfloat.py:128(ExponentialFloat)
        1    0.000    0.000    0.000    0.000 threading.py:1292(_MainThread)
        1    0.000    0.000    0.000    0.000 _exceptions.py:123(AxisError)
        1    0.000    0.000    0.000    0.000 _parser.py:661(_result)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:381(__subclasshook__)
        1    0.000    0.000    0.000    0.000 ops.py:1324(FrameSplitter)
        1    0.000    0.000    0.000    0.000 socks.py:151(SOCKSHTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 pathlib.py:1575(WindowsPath)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4729(OneOrMore)
        1    0.000    0.000    0.000    0.000 dumper.py:20(BaseDumper)
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 sql.py:1271(PandasSQL)
        1    0.000    0.000    0.000    0.000 emitter.py:26(EmitterError)
        1    0.000    0.000    0.000    0.000 tokens.py:243(StreamEndToken)
        1    0.000    0.000    0.000    0.000 events.py:152(AliasEvent)
        4    0.000    0.000    0.000    0.000 argparse.py:1726(identity)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 parser.py:97(ParserError)
        1    0.000    0.000    0.000    0.000 dumper.py:70(SafeDumper)
        1    0.000    0.000    0.000    0.000 loader.py:34(SafeLoader)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 error.py:143(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:72(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 representer.py:46(RepresenterError)
        1    0.000    0.000    0.000    0.000 base.py:411(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:287(Helper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3706(_PositionToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6833(Devanagari)
        1    0.000    0.000    0.000    0.000 tokens.py:337(ScalarToken)
        1    0.000    0.000    0.000    0.000 cyaml.py:56(CBaseDumper)
        1    0.000    0.000    0.000    0.000 __init__.py:188(c_uint)
        1    0.000    0.000    0.000    0.000 resolver.py:100(ResolverError)
        1    0.000    0.000    0.000    0.000 dumper.py:122(Dumper)
        1    0.000    0.000    0.000    0.000 error.py:58(FileMark)
        1    0.000    0.000    0.000    0.000 loader.py:36(SafeLoader)
        1    0.000    0.000    0.000    0.000 request.py:1640(DataHandler)
        1    0.000    0.000    0.000    0.000 events.py:152(MappingStartEvent)
        1    0.000    0.000    0.000    0.000 cp437.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 zipfile.py:42(BadZipFile)
        1    0.000    0.000    0.000    0.000 argparse.py:1096(_VersionAction)
        1    0.000    0.000    0.000    0.000 tokens.py:307(AliasToken)
        1    0.000    0.000    0.000    0.000 tokens.py:207(AliasToken)
        1    0.000    0.000    0.000    0.000 nodes.py:113(MappingNode)
        1    0.000    0.000    0.000    0.000 shutil.py:72(SameFileError)
        1    0.000    0.000    0.000    0.000 nodes.py:89(CollectionNode)
        1    0.000    0.000    0.000    0.000 cookies.py:145(CookieError)
        1    0.000    0.000    0.000    0.000 cookies.py:165(CookieConflictError)
        1    0.000    0.000    0.000    0.000 tokens.py:217(AnchorToken)
        1    0.000    0.000    0.000    0.000 context.py:297(SpawnContext)
        1    0.000    0.000    0.000    0.000 chardistribution.py:132(EUCKRDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 format.py:558(is_truncated_horizontally)
        1    0.000    0.000    0.000    0.000 core.py:17(IDNABidiError)
        1    0.000    0.000    0.000    0.000 __init__.py:254(c_wchar_p)
        1    0.000    0.000    0.000    0.000 pathlib.py:518(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 events.py:77(StreamStartEvent)
        2    0.000    0.000    0.000    0.000 exceptions.py:44(SSLError)
        1    0.000    0.000    0.000    0.000 exceptions.py:168(URLSchemeUnknown)
        2    0.000    0.000    0.000    0.000 language.py:1838(<genexpr>)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(HTTPError)
        1    0.000    0.000    0.000    0.000 scalarint.py:106(HexInt)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char_p)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._reload_guard}
        1    0.000    0.000    0.000    0.000 parse.py:340(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 request.py:896(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 brotli.py:8(Error)
        1    0.000    0.000    0.000    0.000 base.py:461(MutableMappingHDF5)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2522(_TypeGuardForm)
        1    0.000    0.000    0.000    0.000 errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 argparse.py:1077(_HelpAction)
        1    0.000    0.000    0.000    0.000 schemas.py:270(Config)
        1    0.000    0.000    0.000    0.000 blocks.py:1787(DatetimeTZBlock)
        1    0.000    0.000    0.000    0.000 chardistribution.py:192(SJISDistributionAnalysis)
        1    0.000    0.000    0.000    0.000 loader.py:46(Loader)
