processed 1 of 11 files
processed 11 of 11 files
         35169196 function calls (34952123 primitive calls) in 36.515 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:504(__subclasshook__)
        1    0.000    0.000    0.000    0.000 util.py:1509(DummyTokenizer)
        1    0.000    0.000    0.000    0.000 _unicodefun.py:1(<module>)
        3    0.000    0.000    0.000    0.000 typing.py:327(__init__)
        1    0.000    0.000    0.000    0.000 timedeltas.py:35(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 zipfile.py:317(ZipInfo)
        1    0.000    0.000    0.000    0.000 requirements.py:64(<lambda>)
        1    0.000    0.000    0.000    0.000 integer.py:541(UInt16Dtype)
       11    0.000    0.000    0.000    0.000 parse.py:419(_checknetloc)
        1    0.000    0.000    0.000    0.000 floating.py:182(FloatingArray)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3606(parseImpl)
        1    0.000    0.000    0.000    0.000 pytables.py:55(Term)
        1    0.000    0.000    0.000    0.000 csv.py:130(DictWriter)
        3    0.000    0.000    0.000    0.000 config.py:950(_validate_overrides)
        1    0.000    0.000    0.000    0.000 escprober.py:35(EscCharSetProber)
        4    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 threading.py:768(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:96(_LoadSparseFrame)
        1    0.000    0.000    0.000    0.000 merge.py:1704(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 tz.py:332(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:389(__init__)
        1    0.000    0.000    0.000    0.000 constructor.py:829(Constructor)
        1    0.000    0.000    0.000    0.000 integer.py:48(_IntegerDtype)
       19    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 models.py:315(CliDetectionResult)
       12    0.000    0.000    0.000    0.000 pyparsing.py:493(__init__)
        1    0.000    0.000    0.000    0.000 pytables.py:4597(AppendableSeriesTable)
        6    0.000    0.000    0.000    0.000 util.py:731(<genexpr>)
        1    0.000    0.000    0.000    0.000 brotli.py:222(Compressor)
        1    0.000    0.000    0.000    0.000 util.py:1015(is_in_jupyter)
        1    0.000    0.000    0.000    0.000 argparse.py:1645(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 constructor.py:948(RoundTripConstructor)
        1    0.000    0.000    0.000    0.000 difflib.py:1706(HtmlDiff)
        1    0.000    0.000    0.000    0.000 format.py:422(TextAdjustment)
        1    0.000    0.000    0.000    0.000 nodes.py:69(EvalContext)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 py3k.py:53(isfileobj)
        1    0.000    0.000    0.000    0.000 eucjpprober.py:36(EUCJPProber)
        1    0.000    0.000    0.000    0.000 pytables.py:4663(GenericTable)
        1    0.000    0.000    0.000    0.000 utils.py:798(Joiner)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:188(<listcomp>)
        1    0.000    0.000    0.000    0.000 config.py:672(Promise)
        1    0.000    0.000    0.000    0.000 types.py:180(UnprocessedParamType)
        1    0.000    0.000    0.000    0.000 queue.py:28(Queue)
        1    0.000    0.000    0.000    0.000 tempfile.py:766(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(IsoCalendarDate)
        4    0.000    0.000    0.000    0.000 model.py:133(dim_names)
        1    0.000    0.000    0.000    0.000 threading.py:95(_RLock)
       17    0.000    0.000    0.000    0.000 version.py:432(_parse_local_version)
        1    0.000    0.000    0.000    0.000 collocate_all_texts.py:18(<listcomp>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:366(errstate)
       11    0.000    0.000    0.000    0.000 common.py:117(__enter__)
        6    0.000    0.000    0.000    0.000 inspect.py:286(isbuiltin)
        1    0.000    0.000    0.000    0.000 _internal.py:249(_ctypes)
       30    0.000    0.000    0.000    0.000 __init__.py:468(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 util.py:1419(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:89(<dictcomp>)
        7    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:137(<setcomp>)
        1    0.000    0.000    0.000    0.000 util.py:391(DataValidationError)
        1    0.000    0.000    0.000    0.000 accessors.py:140(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1228(_get_parent_path)
        7    0.000    0.000    0.000    0.000 config.py:800(inner)
        1    0.000    0.000    0.000    0.000 timeout.py:20(Timeout)
        2    0.000    0.000    0.000    0.000 util.py:1130(add_lookups)
        1    0.000    0.000    0.000    0.000 markdown.py:5(MarkdownRenderer)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:98(__subclasshook__)
        1    0.000    0.000    0.000    0.000 integer.py:534(UInt8Dtype)
        1    0.000    0.000    0.000    0.000 __init__.py:58(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 configparser.py:1240(SectionProxy)
        1    0.000    0.000    0.000    0.000 scalarbool.py:20(ScalarBoolean)
        1    0.000    0.000    0.000    0.000 html.py:526(_BeautifulSoupHtml5LibFrameParser)
        4    0.000    0.000    0.000    0.000 functools.py:743(<listcomp>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:29(<dictcomp>)
        1    0.000    0.000    0.000    0.000 norm_exceptions.py:14(<module>)
       16    0.000    0.000    0.000    0.000 extension.py:162(make_wrapped_arith_op)
        1    0.000    0.000    0.000    0.000 exceptions.py:127(MissingParameter)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:28(is_prod_appengine)
       11    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
       14    0.000    0.000    0.000    0.000 specifiers.py:167(operator)
        4    0.000    0.000    0.000    0.000 weakref.py:417(__setitem__)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 compat.py:211(MutableSliceableSequence)
        1    0.000    0.000    0.000    0.000 _structures.py:38(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 url.py:82(Url)
        1    0.000    0.000    0.000    0.000 accessor.py:28(SparseAccessor)
        1    0.000    0.000    0.000    0.000 util.py:536(get_sourced_components)
        2    0.000    0.000    0.000    0.000 expr.py:169(_is_type)
        1    0.000    0.000    0.000    0.000 masked.py:68(BaseMaskedDtype)
        1    0.000    0.000    0.000    0.000 glob.py:24(iglob)
        1    0.000    0.000    0.000    0.000 core.py:6234(mvoid)
        1    0.000    0.000    0.000    0.000 lookups.py:177(__contains__)
        4    0.000    0.000    0.000    0.000 sre_parse.py:288(seek)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 _policybase.py:271(Compat32)
       21    0.000    0.000    0.000    0.000 util.py:33(decorator)
       10    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 core.py:192(<listcomp>)
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
       18    0.000    0.000    0.000    0.000 version.py:340(dev)
        1    0.000    0.000    0.000    0.000 subprocess.py:108(CalledProcessError)
        1    0.000    0.000    0.000    0.000 retry.py:35(_RetryMeta)
        6    0.000    0.000    0.000    0.000 zipfile.py:662(_check_compression)
        1    0.000    0.000    0.000    0.000 numeric.py:359(UInt64Index)
       18    0.000    0.000    0.000    0.000 version.py:331(pre)
        1    0.000    0.000    0.000    0.000 filters.py:104(FilterRefBase)
        1    0.000    0.000    0.000    0.000 describe.py:138(DataFrameDescriber)
        1    0.000    0.000    0.000    0.000 representer.py:56(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 compat.py:265(MutableSliceableSequence)
        1    0.000    0.000    0.000    0.000 _structures.py:6(InfinityType)
        1    0.000    0.000    0.000    0.000 calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 info.py:621(DataFrameTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 index_tricks.py:525(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2285(ParamSpec)
        1    0.000    0.000    0.000    0.000 functions.py:151(DocCleaner)
        1    0.000    0.000    0.000    0.000 format.py:436(EastAsianTextAdjustment)
        4    0.000    0.000    0.000    0.000 typing.py:642(__repr__)
        1    0.000    0.000    0.000    0.000 md.py:82(TooManyAccentuatedPlugin)
        1    0.000    0.000    0.000    0.000 pytables.py:2548(DataIndexableCol)
        1    0.000    0.000    0.000    0.000 random.py:217(__init_subclass__)
        1    0.000    0.000    0.000    0.000 indexing.py:128(IndexingMixin)
        1    0.000    0.000    0.000    0.000 pathlib.py:46(_ignore_error)
        1    0.000    0.000    0.000    0.000 request.py:424(OpenerDirector)
       11    0.000    0.000    0.000    0.000 format.py:676(_adjust_max_rows)
        5    0.000    0.000    0.000    0.000 css.py:16(_side_expander)
        1    0.000    0.000    0.000    0.000 format.py:1349(FloatArrayFormatter)
        1    0.000    0.000    0.000    0.000 shared_docs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:141(_ArrayMemoryError)
        8    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 contextlib.py:451(_push_exit_callback)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
       25    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 argparse.py:1665(ArgumentParser)
        1    0.000    0.000    0.000    0.000 reduction.py:251(AbstractReducer)
        1    0.000    0.000    0.000    0.000 contexts.py:212(RNGContext)
        3    0.000    0.000    0.000    0.000 datetime.py:45(_days_before_year)
        8    0.000    0.000    0.000    0.000 methods.py:66(<genexpr>)
        1    0.000    0.000    0.000    0.000 filesystem.py:36(FileSystem)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 resolver.py:104(BaseResolver)
        1    0.000    0.000    0.000    0.000 mxnet.py:19(MXNetShim)
        1    0.000    0.000    0.000    0.000 __init__.py:508(Formatter)
        1    0.000    0.000    0.000    0.000 boolean.py:45(BooleanDtype)
        1    0.000    0.000    0.000    0.000 _compat.py:61(_NonClosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 errors.py:45(Warnings)
        3    0.000    0.000    0.000    0.000 typing.py:567(__repr__)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
        1    0.000    0.000    0.000    0.000 pytables.py:3109(SeriesFixed)
        1    0.000    0.000    0.000    0.000 __init__.py:256(<dictcomp>)
       10    0.000    0.000    0.000    0.000 typing.py:1162(<genexpr>)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:262(__subclasshook__)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 _misc.py:501(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:865(HTTPSConnectionPool)
        1    0.000    0.000    0.000    0.000 enums.py:50(SequenceLikelihood)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
        1    0.000    0.000    0.000    0.000 pytables.py:39(PyTablesScope)
        1    0.000    0.000    0.000    0.000 categorical.py:2472(CategoricalAccessor)
        1    0.000    0.000    0.000    0.000 poolmanager.py:420(ProxyManager)
       16    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        4    0.000    0.000    0.000    0.000 __init__.py:1230(append)
        4    0.000    0.000    0.000    0.000 argparse.py:580(format)
       11    0.000    0.000    0.000    0.000 async_utils.py:11(async_variant)
        1    0.000    0.000    0.000    0.000 utils.py:744(Cycler)
        1    0.000    0.000    0.000    0.000 argparse.py:763(Action)
        1    0.000    0.000    0.000    0.000 threading.py:1338(current_thread)
        1    0.000    0.000    0.000    0.000 html.py:638(_LxmlFrameParser)
        1    0.000    0.000    0.000    0.000 tokenize.py:284(_get_normal_name)
        3    0.000    0.000    0.000    0.000 expr.py:271(disallow)
        3    0.000    0.000    0.000    0.000 _decorators.py:318(rewrite_axis_style_signature)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1240(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 numeric.py:328(IntegerIndex)
        1    0.000    0.000    0.000    0.000 util.py:1460(walk_dict)
        5    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 zipfile.py:2159(CompleteDirs)
        1    0.000    0.000    0.000    0.000 adapters.py:55(BaseAdapter)
        1    0.000    0.000    0.000    0.000 accessor.py:14(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 utils.py:50(FormatReplace)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 _json.py:238(JSONTableWriter)
        1    0.000    0.000    0.000    0.000 lemmatizer.py:5(EnglishLemmatizer)
        1    0.000    0.000    0.000    0.000 nodes.py:876(Slice)
        1    0.000    0.000    0.000    0.000 parse.py:147(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 function.py:36(CompatValidator)
        1    0.000    0.000    0.000    0.000 scanner.py:2016(CommentBase)
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 core.py:1278(_replace_dtype_fields_recursive)
        1    0.000    0.000    0.000    0.000 adapters.py:84(HTTPAdapter)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 main.py:1629(__init__)
        4    0.000    0.000    0.000    0.000 config.py:760(is_type_factory)
        1    0.000    0.000    0.000    0.000 index_tricks.py:253(__init__)
