collocate,collocate_count,corpus_count,MI
late,3,56,-1.1056470673952075
prince,13,266,-1.238097363418857
orange,1,25,-1.5271108358334844
holland,1,11,-0.3426862646960568
allowed,4,15,1.2098547583327217
climbed,2,2,3.1167453539412406
gutter,2,3,2.531782853220084
crying,2,18,-0.05317964750107186
marquis,5,45,-0.05317964750107186
opened,2,25,-0.5271108358334843
helped,1,8,0.11674535394124051
wear,9,35,1.1573873384385864
arms,1,47,-2.437843497736397
burst,1,26,-1.5836943641998515
spelt,3,2,3.7017078546623967
wrote,2,18,-0.05317964750107186
ready,3,51,-0.9707174873090989
sine,1,1,3.1167453539412406
fourth,1,7,0.30939043188363646
locket,1,3,1.5317828532200843
duchess,3,36,-0.4682171467799157
kissed,1,41,-2.240806650676843
cocking,1,1,3.1167453539412406
fool,2,15,0.20985475833272185
dallying,1,1,3.1167453539412406
passion,4,32,0.11674535394124051
glum,2,8,1.1167453539412404
merit,1,8,0.11674535394124051
marchioness,2,14,0.30939043188363646
swore,1,15,-0.7901452416672781
breakfast,3,11,1.2422762360250994
lieutenancy,1,3,1.5317828532200843
aide,1,20,-1.2051827409461218
camp,1,38,-2.131182159502345
waiting,2,43,-1.3095194007608575
post,1,24,-1.4682171467799157
somewhat,1,13,-0.5836943641998515
contemptuous,1,1,3.1167453539412406
fatigay,1,1,3.1167453539412406
parfaictement,1,1,3.1167453539412406
vos,1,1,3.1167453539412406
parens,1,1,3.1167453539412406
fatigans,1,1,3.1167453539412406
result,1,5,0.794817259053878
sufferance,1,1,3.1167453539412406
perhaps,9,82,-0.07088164923453089
crossed,1,7,0.30939043188363646
reasons,1,13,-0.5836943641998515
interrupting,2,4,2.1167453539412406
wilmot,1,3,1.5317828532200843
crawley,1,6,0.5317828532200842
rank,3,27,-0.05317964750107186
stoop,1,3,1.5317828532200843
sue,1,1,3.1167453539412406
