collocate,collocate_count,corpus_count,MI
know,5,232,0.923310407355578
mr,5,561,-0.3505655581256428
thomas,1,35,1.3300802906508213
ceases,1,2,5.459363307595788
fulfil,1,2,5.459363307595788
hers,1,25,1.815507117821063
does,3,52,2.3438860901758516
survive,1,2,5.459363307595788
beauty,1,65,0.43699549456733333
early,1,43,1.0330985528936898
sainted,1,3,4.874400806874632
lamp,2,4,5.459363307595788
hath,5,142,1.631544282978468
never,7,314,0.9720974807617648
been,3,538,-1.02713655423968
extinguished,1,4,4.459363307595788
so,14,661,0.8982117681457
done,1,79,0.15558255941868485
light,1,30,1.5524727119872694
kindled,1,1,6.459363307595788
eyes,7,187,1.7198237697657552
ended,1,20,2.137435212708425
days,3,107,1.302858821915797
what,7,390,0.6593879159037811
seaman,1,1,6.459363307595788
books,1,42,1.0670458848170277
lessons,1,3,4.874400806874632
tears,1,57,0.6264732934310463
then,1,205,-1.2201167919096583
forgotten,1,11,2.9999316889584904
tones,1,5,4.137435212708426
recur,1,1,6.459363307595788
us,5,236,0.8986483531213089
kind,1,123,-0.4831511977434521
glances,1,11,2.9999316889584904
kindness,6,56,3.2369708862593396
scholars,1,4,4.459363307595788
will,6,350,0.5931146964846151
always,5,185,1.249909941966838
wo,1,22,1.9999316889584908
n't,2,171,0.04151079270988994
g,1,8,3.4593633075957877
received,1,38,1.2114357941522023
many,3,192,0.4593633075957879
proofs,1,6,3.8744008068746316
inestimable,1,4,4.459363307595788
tried,3,39,2.758923589454696
express,1,4,4.459363307595788
cut,1,18,2.2894383061534755
short,1,12,2.874400806874631
protests,1,1,6.459363307595788
lamentations,1,1,6.459363307595788
hear,2,58,1.6013823124682156
loved,3,56,2.23697088625934
forget,1,15,2.5524727119872694
said,4,517,-0.5546571627191467
tis,7,180,1.7748651333237169
enough,3,128,1.044325808316944
have,6,818,-0.6316312246248048
your,7,466,0.40253208499911175
surely,1,9,3.2894383061534755
make,3,122,1.1135884707540578
foolish,2,11,3.9999316889584904
fell,4,62,2.5051669972089123
good,3,283,-0.1003324345149383
looks,1,28,1.6520083855381837
showed,1,37,1.249909941966838
heart,3,154,0.7775392676220426
overflowing,1,1,6.459363307595788
gratefulness,1,1,6.459363307595788
flung,1,22,1.9999316889584908
himself,3,213,0.30961618809110564
lighted,1,14,2.652008385538184
once,2,122,0.5286259700329016
where,3,291,-0.14054953459133984
flame,2,11,3.9999316889584904
shines,1,3,4.874400806874632
priestly,1,1,6.459363307595788
ceremonies,1,5,4.137435212708426
fond,4,80,2.137435212708425
belief,1,7,3.652008385538184
faithful,1,36,1.2894383061534753
avail,1,3,4.874400806874632
making,1,36,1.2894383061534753
eternal,1,1,6.459363307595788
dies,1,4,4.459363307595788
spite,1,18,2.2894383061534755
sacred,2,21,3.0670458848170274
inmost,1,1,6.459363307595788
discord,1,2,5.459363307595788
at,6,1442,-1.4495296409238785
centre,1,5,4.137435212708426
favor,1,40,1.1374352127084255
after,4,341,0.04573537857161538
illumination,1,2,5.459363307595788
when,5,715,-0.7005080291826016
out,3,532,-1.0109566271842456
anon,1,4,4.459363307595788
boor,1,2,5.459363307595788
ordered,1,16,2.4593633075957877
dullard,1,1,6.459363307595788
furtively,1,2,5.459363307595788
from,4,717,-1.0264660011061169
treasures,1,4,4.459363307595788
doomed,1,2,5.459363307595788
